,index,tweetUrl,renderedContent,userId,source,media,username,displayname,rawDescription,verified,followersCount,location,protected,profileUrl,eng,stance
466,2805,https://twitter.com/SinghShivansh2/status/1354079120565665796,"If they don't give permit, then democracy is in danger by some politician and they get permit for peaceful tractors march not for violence. 
Lastly they are not farmer. Farmer never do riot and violence.
#DelhiPolice 
#FarmersProtest 
#Farmers 
#FarmersProstests twitter.com/AskAnshul/stat…",4732514779,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,SinghShivansh2,Shivanshu Singh.,"Kshatriya. Pursuing Bachelor of Commerce (Hons).BU Jhansi.
Reader,Cricketer and volleyball Player.
Proud Indian😍😘
From Ghazipur Uttar Pradesh.😎😎 Purvanchal.",FALSE,157,"Jhansi, India",FALSE,https://twitter.com/SinghShivansh2,1,
467,2751,https://twitter.com/umakantsingh_IN/status/1354005429391601667,"Farmers should be on decided routes, all farmer leaders should control the farmers, Govt should've called in Army for parade on decided routes if Delhi Police was inept, it that anti social elements infiltrated, identify them! #FarmersProstests #FarmersProtest #FarmersProtests",72919562,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,umakantsingh_IN,Uma Kant Singh,"सब साथ, एक साथ,बदलेंगे सब,साथ- साथ! 
All Together,One Together,Change Together!
#NewRIndia Movement, Towards India 21st Century World Leader!!
#DefeatCorona",FALSE,573,New Delhi,FALSE,https://twitter.com/umakantsingh_IN,1,
468,476,https://twitter.com/Na_sir106/status/1354173554737217539,"@ANI ""It is better to die on your feet than to live on your knees."" 
Emiliano Zapata
Main leader of pheasant revolution of Mexico 1910 - 1920
Salute to brave Sikh farmers to showing defiance against Hindutwa Nazi regime. 🙏
#kisanandolan
#FarmersProtest
#TractorRally",122756880,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Na_sir106,Nasir Mahmood,‏‏‏‏‏‏‏‏‏‏ خدا کرے میری ارض پاک پر اترے                                                    وہ فصل گل جسے اندیشہ زوال نہ ہو,FALSE,13807,England,FALSE,https://twitter.com/Na_sir106,1,
469,3045,https://twitter.com/BasitRiazahmed/status/1354072745026445313,"History repeats itself...
#FarmersProtest https://t.co/c6lDw42QbL",3300723703,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'previewUrl': 'https://pbs.twimg.com/media/Esqh-hZW4AEL6bA?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Esqh-hZW4AEL6bA?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/Esqh-hnXcAMXg_N?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Esqh-hnXcAMXg_N?format=jpg&name=large', 'type': 'photo'}]",BasitRiazahmed,Basit Tweets 🇵🇰,👷👷 Email: basit.riazahmed@gmail.com,FALSE,89,"Larkana, Pakistan",FALSE,https://twitter.com/BasitRiazahmed,1,
470,6190,https://twitter.com/shivamRjoshi/status/1354003127490416640,"Power is not permanent People are. 
#FarmersProtest",286210289,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,shivamRjoshi,Shivam,You forget what you came here for.,FALSE,203,,FALSE,https://twitter.com/shivamRjoshi,1,
471,4029,https://twitter.com/menaveen/status/1354049590639517696,"The next day khalistani declared that, we have done it? Then these congressi will say, no problem, it's a failure of Modi Government? #FarmersProtest #TractorRally @ndtv",84299613,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,menaveen,Naveen Kumar,Sr. Software Developer,FALSE,15,"नई दिल्ली, भारत",FALSE,https://twitter.com/menaveen,1,
472,7452,https://twitter.com/deerashore/status/1353872056115462144,"I, a common citizen standing up against a regime that seeks votes but disregards the voter. Repeal Agril Bill 2020 @PMOIndia @AgriGoI #FarmersProtest #IStandWithFarmers #TractorRally",74796951,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,deerashore,Deepa,no good thing can be done without obstruction and it is those who persevere till the end that succeed,FALSE,44,Jersey,FALSE,https://twitter.com/deerashore,1,
473,1548,https://twitter.com/KaurDosanjh1979/status/1354043915947667456,"Show more positive peaceful protestors in other parts of India, we can debate about Red Fort later #FarmersProtest #TractorParadeOn26Jan #TractorVsTraitors #Tractor2Twitter #SupportPeacefulTractorParade #HistoricTractorMarch #GodiMedia",538638801,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,KaurDosanjh1979,Red 💚,,FALSE,435,,FALSE,https://twitter.com/KaurDosanjh1979,1,
474,5341,https://twitter.com/ammbarkasliwall/status/1354021379977302017,"What I am seeing on TV screen is making me feel ashamed. Arrest these bastards... the politicians, leaders like Rakesh Tikait, Yogendra Yadav etc.... non bailable arrest for them #26JanDelhiTractorParade #FarmersProtest #FarmersAgitation #Farmers",80024833,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,ammbarkasliwall,Ammbar Kasliwall,#CharteredAccountant #Workaholic #Ambitious #Dreamer #risktaker #partyanimal #vocal #blogger #concernedcitizen #proudindian #jainism #mumbai,FALSE,850,"Mumbai, India",FALSE,https://twitter.com/ammbarkasliwall,1,
475,1998,https://twitter.com/YATEN6/status/1354012908410204161,Shame on @aajtak which was supporting this so called fake #FarmersProtest till now.. Hope it will learn lesson n stop supporting.. Shame shame @PMOIndia @narendramodi @BJP4India @AmitShah  @TimesNow @IndianExpress @republic @Republic_Bharat @ABPNews @ndtv,778098866,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,YATEN6,Yatendra,,FALSE,123,Delhi,FALSE,https://twitter.com/YATEN6,1,
476,2390,https://twitter.com/Andec_Tanker/status/1354091732678234112,"You saw 'G.I. Joe: The Rise of Cobra'.
Now prepare for 'G.I. Joe: Retaliation'.
It's called natural order of things. Wait n watch.
#JustSaying
#FarmersProtest
#RedFort",98090940,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Andec_Tanker,Phoenix The FireBird,"Author, Father, Learning Designer, Dog-Worshipper, Dreamer of Great Things to Come, Intense Lover of Life, Wannabe Action Hero, Movie Buff, Last Angry Young Man",FALSE,219,India,FALSE,https://twitter.com/Andec_Tanker,1,
477,4262,https://twitter.com/abhi080893/status/1354041190190964738,"@ShefVaidya Draw parallels to today's #FarmersProstests and 1984 riots....

before you draw parallel to #BJP and #Congress .

The Delhi police have shown the real policing.

#RepublicDay #RepublicDay2021 #RepublicDayIndia #Farmers #FarmersProtest",3313226324,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,abhi080893,अभिषेक सिंह रंजन,"Nation First🚩❤️🇮🇳
Against Human Killings🗡️🗡️
Engineer💻
UPSC aspirant👮👮
Animals are Love 🐕🐮
Follow Hinduism because my soul said so🙏🙏",FALSE,442,India,FALSE,https://twitter.com/abhi080893,1,
478,2026,https://twitter.com/Sarojiniranjani/status/1354003741515554816,@ItsJokker @FareethS Happy Farmers Day🎊🎉🎊 #FarmersProstests #FarmersProtest #RepublicDay #RepublicDay2021 #RepublicDayIndia #TractorsVsTraitors #tractorParade #TractorParadeOn26Jan #RahulGandhiWithFarmers #RahulGandhi #MyLeaderRahulGandhi #HistoricTractorMarch,4863939074,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Sarojiniranjani,Sri Ranjani,"Never forget who you are 😊...
விளாதிமிர்☺",FALSE,966,Chennai ,FALSE,https://twitter.com/Sarojiniranjani,1,
479,3104,https://twitter.com/LudditeNed/status/1354072424413880326,"Hey Anchors
There is no designated route to revolution...
#FarmersProtest #DelhiVictory",477706084,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,LudditeNed,Tarun Bhartiya,Shillong Seditions from a picturemaker,FALSE,295,Shillong,FALSE,https://twitter.com/LudditeNed,1,
480,6977,https://twitter.com/atulgogtay/status/1353987803458269184,"If the older laws were fine, then why were there so many suicides by farmers?

#FarmLaws #FarmersProtest",33217045,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,atulgogtay,Atul Gogtay,"Ebook author to be, Retired Physics and Mathematics teacher, Aeronautical Engineer, https://t.co/In7vBKd4qh,  I.I.T. Kharagpur
Left, Right, onward",FALSE,187,"Mumbai, India",FALSE,https://twitter.com/atulgogtay,1,
481,6271,https://twitter.com/GenevieveCocoa/status/1354002802352279552,"Stole from Reddit. Too funny not to share with you guys...
#MAGAmeltdown #MAGAMorons #MovingTheGoalPosts 
#FarmersProtest #TreasonHasConsequences #ImpeachAndConvict @gop @SenateGOP #MattGaetzIsATool https://t.co/FSdpn2zXhf",195565103,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'previewUrl': 'https://pbs.twimg.com/media/EsphozKXYAA5fhl?format=png&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EsphozKXYAA5fhl?format=png&name=large', 'type': 'photo'}]",GenevieveCocoa,Ms. G,"Stay engaged.  Equality is a sacred human right. 

This is my sh*t posting/politics account so....fair warning. #M4A

Condiment Queen. Cock brand, plz.",FALSE,2042, East Coast ,FALSE,https://twitter.com/GenevieveCocoa,1,
482,542,https://twitter.com/thekumnishant/status/1354154110405079041,"@swetatripathi14 Shameless Paralyzed slave Vulture @INCIndia ecosystem rejoicing, paid vulture did their job 🤴 be paid by 🇨🇳 No sympathy True face of vulture in name of #FarmersProtest 🔥 my India 🇮🇳 🚨 @AmitShah ruckus need to restore law &amp; these vulture rioting be punished  ✌️@gauravbh",361678191,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,thekumnishant,Nishant Kumar,Better to Light a candle than curse the Darkness . Time for India 🇮🇳 to grow & shine under Honest & dedicated leadership of PM Mr Narendra Modi !! Jai ho,FALSE,36,,FALSE,https://twitter.com/thekumnishant,1,
483,4208,https://twitter.com/amitdabby1/status/1353909165916364800,"📢Breaking
Farmers at #SinghuBorder, #Tikriborder points enter Delhi breaking police barricades.

#FarmersProtest 
#26JanDelhiChalo",4739400859,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,amitdabby1,amit dabby,"Athlete⚾ @AamAadmiParty volunteer.

Age doesn't define your maturity ,
grades do not define your intellect and rumours don't define who you are .",FALSE,1420,"Patiala, India",FALSE,https://twitter.com/amitdabby1,-1,neutral
484,2669,https://twitter.com/diwakarch/status/1354082178594963456,#Farmers #FarmersProtest @PMOIndia @narendramodi @AmitShah Why should common citizens of India be held to ransom by these so called agitating violent 'farmers'? Is GOI sleeping this Republic Day? Time for strict action. No protests from tomorrow. Enough is enough.,145734925,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,diwakarch,Diwakar Choudhary,Nationalist》Political Commentator》Social Activist》Poet》Life Insurance Expert》Astrologer》Palmist》Bhakti Yoga Practitioner》RTs are not endorsements,FALSE,104,"New Delhi, India",FALSE,https://twitter.com/diwakarch,1,
485,2582,https://twitter.com/JDhugga/status/1354056327551705091,"Feeling agitated, angry &amp; helpless 😕
#26JanDelhiChalo 
#FarmersProtest 
#SupportFarmers 
#KisaanMajdoorEktaZindabad",443722159,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,JDhugga,Jat Dhugga,Grandson of a Kisaan,FALSE,161,,FALSE,https://twitter.com/JDhugga,1,
486,2606,https://twitter.com/Kapil_Poply/status/1354084187091951616,"@IndiaToday @IndiaTodayFLASH What by are you lamenting about #Farmersprotest being in Ruins . Koi cottage industry hai kya protest ?When even the leaders of the protest don’t know what they are protesting against &amp;keep changing the goal posts,the question to ask is how can you justify protests for 65days?",136554391,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Kapil_Poply,look who is talking,Lovingly Sarcastic but sincerely a nationalist,FALSE,34,,FALSE,https://twitter.com/Kapil_Poply,1,
487,5417,https://twitter.com/VoiceofBhaarat/status/1354010801049223168,You are the anti social element! #FarmersProtest twitter.com/ANI/status/135…,49628624,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,VoiceofBhaarat,Vivek,Indian,FALSE,155,"Ambala, India",FALSE,https://twitter.com/VoiceofBhaarat,1,
488,2768,https://twitter.com/DailyWorldChd/status/1354079566264987652,"#FarmersProtest: #Farmers' movement will continue peacefully, further steps will be decided soon: Farmer unions' body Samyukt Kisan Morcha. #SamyuktKisanMorcha #FarmersUnion #FarmersProstests #Farmers https://t.co/srQ2Im7Jqz",2355954313,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'previewUrl': 'https://pbs.twimg.com/media/EsqoMESXEAcoXPh?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EsqoMESXEAcoXPh?format=jpg&name=large', 'type': 'photo'}]",DailyWorldChd,dailyworld(.)in,"Now read #News, #Views, #Analysis,  #Entertainment, #Sports, #Instant #News #alert on the fastest growing #India's first #international #newspaper.",FALSE,646,Chandigarh,FALSE,https://twitter.com/DailyWorldChd,1,
489,2438,https://twitter.com/nandan_hk/status/1354091036964917254,"@narendramodi @AmitShah then anti CAA and now farmers.. are you waiting for some more to happen and by the time action was taken, there will be nothig left. What a shame. #FarmersProtest",121055560,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,nandan_hk,Nandan,ಕನ್ನಡಿಗ. Proud hindu.Wanderlust. Financial consultant. Old school,FALSE,49,Bharat,FALSE,https://twitter.com/nandan_hk,1,
490,658,https://twitter.com/NandhanShankar/status/1354159312554192897,"In UPA 1, when Farmers protested on MSP  of some crops, 
PM Dr. #Manmohansingh immediately met the Farmer Union Leader's and resolved the issue.

Farmers took back the protest on assurance given by PM.

This is what a worthy PM should do.

Where is @narendramodi?

#FarmersProtest https://t.co/vfpmWkzXEF",3390842838,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'previewUrl': 'https://pbs.twimg.com/media/Esrwt7yU0AAbY1X?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Esrwt7yU0AAbY1X?format=jpg&name=large', 'type': 'photo'}]",NandhanShankar,Nandhan S,"INDIAN,
Production Engineer,
Political Analyst,
Photographer.",FALSE,83,"Ariyalur, India",FALSE,https://twitter.com/NandhanShankar,1,
491,2014,https://twitter.com/RSandhu2017/status/1354020544648105995,@JatinderTweets Exactly. No one but modi to blame for this. And his puppet media for spreading lies #FarmersProtest,1.31E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,SukhdevSingh_,Sukhdev Singh,Just a part of my society . Social and Political activist. Favourite motto : Let the peace prevail.,FALSE,2595,"Punjab, India",FALSE,https://twitter.com/SukhdevSingh_,1,
492,6814,https://twitter.com/trivedigvn/status/1353991563391750144,"Farmers protest Reach the Red Fort, 
They hoisted their protest flags on ramparts of Red Fort.
#KisanTractorRally  #FarmersProtest #FarmersTractorRally https://t.co/TyLx2PyT5u",144053691,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'previewUrl': 'https://pbs.twimg.com/media/EspSua-XcAAyZet?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EspSua-XcAAyZet?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/EspV854UwAkCqkJ?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EspV854UwAkCqkJ?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/EspXuzyXYAEE8K9?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EspXuzyXYAEE8K9?format=jpg&name=large', 'type': 'photo'}]",trivedigvn,trivedi gvn,"|| Mechanical Engineer 🔧🔧🔩🔩|| Read 📖📖 Research 🔬🔬 Write 📝📝|| 🚵🚵, 🏃🏃, ⚽⚽,📉📈||",FALSE,352,"hyderabad,INDIA",FALSE,https://twitter.com/trivedigvn,1,neutral
493,3138,https://twitter.com/TheDailyPioneer/status/1353945192886198272,Delhi: Police use tear gas to disperse #farmers at Sanjay Gandhi Transport Nagar. Farmers tractor rally form #SinghuBorder arrived here. #FarmersProtest https://t.co/Je0GhWTAib,470299753,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'previewUrl': 'https://pbs.twimg.com/media/Esot6JLUwAIT6Uq?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Esot6JLUwAIT6Uq?format=jpg&name=large', 'type': 'photo'}]",TheDailyPioneer,The Pioneer,Twitter account of India's leading independent right-thinking newspaper.,TRUE,25793,,FALSE,https://twitter.com/TheDailyPioneer,1,neutral
